"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-04","0.00","0.0","0.0","83","57","58","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-05","0.00","0.0","0.0","83","58","64","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-06","0.00","0.0","0.0","82","61","61","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-07","0.00","0.0","0.0","86","59","59","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-08","0.00","0.0","0.0","90","59","67","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-09","0.00","0.0","0.0","87","67","69","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-10","0.00","0.0","0.0","84","65","65","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-11","0.00","0.0","0.0","86","62","62","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-12","0.00","0.0","0.0","93","62","71","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-13","0.00","0.0","0.0","96","69","70","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-14","0.00","0.0","0.0","90","55","55","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-15","0.00","0.0","0.0","94","55","63","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-16","0.00","0.0","0.0","91","60","60","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-17","0.00","0.0","0.0","87","60","62","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-18","0.00","0.0","0.0","84","51","51","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-19","0.00","0.0","0.0","82","51","52","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-20","0.00","0.0","0.0","84","52","54","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-21","0.00","0.0","0.0","84","54","71","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-22","0.13","0.0","0.0","83","68","68","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-23","0.27","0.0","0.0","76","68","73","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-24","2.04","0.0","0.0","77","65","65","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-25","5.93","0.0","0.0","65","55","56","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-26","0.19","0.0","0.0","60","55","56","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-27","0.00","0.0","0.0","74","55","55","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-28","0.00","0.0","0.0","80","55","56","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-29","0.00","0.0","0.0","77","49","49","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-30","0.46","0.0","0.0","79","49","70","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-10-31","4.80","0.0","0.0","72","62","62","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-01","0.02","0.0","0.0","71","58","58","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-02","0.00","0.0","0.0","71","56","56","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-03","0.00","0.0","0.0","77","55","58","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-04","0.00","0.0","0.0","77","58","63","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-05","0.07","0.0","0.0","73","63","72","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-06","0.06","0.0","0.0","80","60","60","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-07","0.15","0.0","0.0","64","54","54","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-08","0.28","0.0","0.0","60","50","50","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-09","0.00","0.0","0.0","66","49","49","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-10","0.00","0.0","0.0","70","49","60","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-11","0.00","0.0","0.0","72","60","72","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-12","0.00","0.0","0.0","83","53","53","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-13","0.00","0.0","0.0","68","53","56","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-14","0.00","0.0","0.0","64","52","54","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-15","0.01","0.0","0.0","63","53","53","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-16","0.00","0.0","0.0","67","53","64","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-17","0.75","0.0","0.0","72","52","52","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-18","0.10","0.0","0.0","60","41","42","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-19","0.00","0.0","0.0","69","42","47","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-20","0.00","0.0","0.0","75","47","51","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-21","0.00","0.0","0.0","74","51","63","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-22","0.00","0.0","0.0","63","33","33","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-23","0.00","0.0","0.0","55","30","30","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-24","0.00","0.0","0.0","61","30","47","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-25","0.00","0.0","0.0","62","47","61","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-26","0.02","0.0","0.0","70","61","67","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-27","1.09","0.0","0.0","72","67","69","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-28","0.77","0.0","0.0","71","37","37","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-29","0.02","0.0","0.0","41","37","40","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-11-30","0.05","0.0","0.0","43","40","43","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-01","0.00","0.0","0.0","51","43","43","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-02","0.00","0.0","0.0","55","39","39","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-03","0.00","0.0","0.0","62","37","37","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-04","0.00","0.0","0.0","60","36","36","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-05","0.00","0.0","0.0","60","35","35","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-06","0.00","0.0","0.0","61","35","44","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-07","0.00","0.0","0.0","65","38","38","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-08","0.00","0.0","0.0","66","38","43","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-09","0.00","0.0","0.0","73","43","49","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-10","0.00","0.0","0.0","71","44","60","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-11","0.00","0.0","0.0","76","51","57","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-12","0.00","0.0","0.0","73","57","68","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-13","1.60","0.0","0.0","72","48","49","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-14","0.03","0.0","0.0","54","38","38","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-15","0.00","0.0","0.0","73","38","56","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-16","0.00","0.0","0.0","71","53","53","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-17","0.00","0.0","0.0","60","34","34","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-18","0.00","0.0","0.0","63","34","34","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-19","0.00","0.0","0.0","56","34","35","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-20","0.00","0.0","0.0","63","35","52","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-21","0.00","0.0","0.0","65","52","63","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-22","0.00","0.0","0.0","72","43","45","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-23","0.00","0.0","0.0","76","45","64","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-24","0.00","0.0","0.0","76","52","52","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-25","0.00","0.0","0.0","72","49","49","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-26","0.00","0.0","0.0","70","49","70","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-27","0.55","0.0","0.0","75","47","47","0.0","0.0",,"    1",,"    1",,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-28","0.48","0.0","0.0","47","33","34","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-29","0.00","0.0","0.0","42","34","35","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-30","0.01","0.0","0.0","48","35","43","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2015-12-31","0.00","0.0","0.0","54","38","38","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-01","0.00","0.0","0.0","50","38","42","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-02","0.01","0.0","0.0","45","41","41","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-03","0.15","0.0","0.0","45","40","40","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-04","0.00","0.0","0.0","58","35","35","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-05","0.00","0.0","0.0","56","33","37","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-06","0.00","0.0","0.0","54","37","45","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-07","0.14","0.0","0.0","51","45","49","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-08","0.00","0.0","0.0","71","43","43","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-09","0.00","0.0","0.0","64","43","44","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-10","0.00","0.0","0.0","51","30","30","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-11","0.00","0.0","0.0","48","30","30","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-12","0.00","0.0","0.0","52","29","36","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-13","0.00","0.0","0.0","64","36","38","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-14","0.00","0.0","0.0","65","37","46","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-15","0.00","0.0","0.0","67","45","47","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-16","0.00","0.0","0.0","69","42","43","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-17","0.00","0.0","0.0","61","29","29","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-18","0.00","0.0","0.0","55","29","35","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-19","0.00","0.0","0.0","57","35","44","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-20","0.00","0.0","0.0","66","42","42","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-21","0.01","0.0","0.0","55","42","52","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-22","0.00","0.0","0.0","62","35","35","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-23","0.00","0.0","0.0","52","28","28","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-24","0.00","0.0","0.0","56","28","34","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-25","0.00","0.0","0.0","67","34","59","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-26","0.00","0.0","0.0","73","45","45","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-27","0.00","0.0","0.0","51","36","36","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-28","0.00","0.0","0.0","57","31","31","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-29","0.00","0.0","0.0","70","31","43","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-30","0.00","0.0","0.0","75","43","43","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-01-31","0.00","0.0","0.0","75","43","58","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-01","0.00","0.0","0.0","82","52","56","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-02","0.00","0.0","0.0","74","49","49","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-03","0.00","0.0","0.0","70","38","38","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-04","0.00","0.0","0.0","57","29","32","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-05","0.00","0.0","0.0","57","31","31","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-06","0.01","0.0","0.0","61","31","41","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-07","0.00","0.0","0.0","59","29","30","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-08","0.00","0.0","0.0","67","30","43","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-09","0.00","0.0","0.0","63","35","35","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-10","0.00","0.0","0.0","70","35","35","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-11","0.00","0.0","0.0","73","35","47","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-12","0.00","0.0","0.0","82","45","45","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-13","0.00","0.0","0.0","76","45","50","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-14","0.00","0.0","0.0","73","50","56","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-15","0.00","0.0","0.0","72","56","58","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-16","0.00","0.0","0.0","72","44","46","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-17","0.00","0.0","0.0","79","45","46","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-18","0.00","0.0","0.0","73","46","56","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-19","0.00","0.0","0.0","77","53","62","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-20","0.00","0.0","0.0","79","62","64","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-21","0.00","0.0","0.0","73","63","63","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-22","0.01","0.0","0.0","68","57","57","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-23","1.38","0.0","0.0","72","54","54","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-24","0.00","0.0","0.0","55","41","41","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-25","0.00","0.0","0.0","64","35","37","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-26","0.00","0.0","0.0","67","35","35","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-27","0.00","0.0","0.0","64","35","42","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-28","0.00","0.0","0.0","71","42","54","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-02-29","0.00","0.0","0.0","76","54","61","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-01","0.00","0.0","0.0","77","61","64","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-02","0.00","0.0","0.0","80","44","44","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-03","0.00","0.0","0.0","76","44","66","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-04","0.00","0.0","0.0","81","43","44","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-05","0.00","0.0","0.0","75","44","56","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-06","0.00","0.0","0.0","78","56","57","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-07","0.00","0.0","0.0","74","57","62","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-08","0.02","0.0","0.0","74","62","66","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-09","1.48","0.0","0.0","82","56","57","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-10","1.10","0.0","0.0","58","56","56","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-11","0.25","0.0","0.0","60","56","60","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-12","0.20","0.0","0.0","67","55","56","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-13","0.00","0.0","0.0","73","54","54","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-14","0.00","0.0","0.0","84","51","51","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-15","0.00","0.0","0.0","93","51","60","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-16","0.00","0.0","0.0","91","59","59","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-17","0.00","0.0","0.0","81","59","66","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-18","0.00","0.0","0.0","77","65","65","0.0","0.0","    1","    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-19","0.10","0.0","0.0","78","44","44","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-20","0.00","0.0","0.0","62","37","37","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-21","0.00","0.0","0.0","63","32","32","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-22","0.00","0.0","0.0","68","32","47","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-23","0.00","0.0","0.0","76","47","63","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-24","0.17","0.0","0.0","80","49","49","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-25","0.00","0.0","0.0","68","37","37","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-26","0.00","0.0","0.0","74","37","49","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-27","0.00","0.0","0.0","74","49","62","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-28","0.00","0.0","0.0","73","45","45","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-29","0.00","0.0","0.0","74","45","60","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-30","0.06","0.0","0.0","67","60","67","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-03-31","0.00","0.0","0.0","73","64","65","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-01","0.07","0.0","0.0","84","51","51","0.0","0.0",,"    1",,"    1",,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-02","0.19","0.0","0.0","57","41","42","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-03","0.00","0.0","0.0","72","41","43","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-04","0.00","0.0","0.0","78","43","50","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-05","0.00","0.0","0.0","83","49","49","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-06","0.00","0.0","0.0","81","49","62","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-07","0.00","0.0","0.0","79","44","44","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-08","0.00","0.0","0.0","85","44","59","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-09","0.00","0.0","0.0","78","57","58","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-10","0.00","0.0","0.0","76","58","64","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-11","0.00","0.0","0.0","76","64","69","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-12","0.00","0.0","0.0","87","61","61","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-13","0.99","0.0","0.0","67","58","59","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-14","0.00","0.0","0.0","68","51","51","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-15","0.00","0.0","0.0","74","51","57","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-16","0.00","0.0","0.0","78","57","63","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-17","0.24","0.0","0.0","71","63","68","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-18","2.39","0.0","0.0","75","61","63","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-19","0.45","0.0","0.0","69","61","63","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-20","0.34","0.0","0.0","76","59","59","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-21","0.20","0.0","0.0","79","58","59","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-22","0.22","0.0","0.0","79","56","56","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-23","0.00","0.0","0.0","81","53","53","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-24","0.00","0.0","0.0","82","53","61","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-25","0.00","0.0","0.0","77","61","68","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-26","0.00","0.0","0.0","87","68","70","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-27","0.61","0.0","0.0","83","59","60","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-28","0.00","0.0","0.0","86","59","65","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-29","0.04","0.0","0.0","86","65","73","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-04-30","0.23","0.0","0.0","82","63","63","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-05-01","0.00","0.0","0.0","83","63","63","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2016-05-02","0.00","0.0","0.0","74","58","58","0.0","0.0",,"    1",,,,
